"","Date","Position","Plate","Strain","Rep","IPTG_uM","aTet_nM","Antibiotic","Media","Sealed","Induction_time","BA_2430","BA_7290","BA_810","bg_strain","IPTG_mM","Background_strain","Plasmid_1","Plasmid_2","Rha_mM","BA_1250","BA_21870","max_titer"
"1402","07-02-19","F6","1","LA06_15",1,25,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.93,25,NA,NA,NA,NA,NA,NA,NA
"1403","07-02-19","G6","1","LA06_15",1,25,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.595,25,NA,NA,NA,NA,NA,NA,NA
"1404","07-02-19","H6","1","LA06_15",1,25,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.61,25,NA,NA,NA,NA,NA,NA,NA
"1405","07-02-19","C7","1","LA06_16",1,0,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.66,0,NA,NA,NA,NA,NA,NA,NA
"1406","07-02-19","D7","1","LA06_16",1,0,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.735,0,NA,NA,NA,NA,NA,NA,NA
"1407","07-02-19","E7","1","LA06_16",1,0,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.69,0,NA,NA,NA,NA,NA,NA,NA
"1408","07-02-19","F7","1","LA06_16",1,0,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.72,0,NA,NA,NA,NA,NA,NA,NA
"1409","07-02-19","G7","1","LA06_16",1,0,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.745,0,NA,NA,NA,NA,NA,NA,NA
"1410","07-02-19","H7","1","LA06_16",1,0,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.415,0,NA,NA,NA,NA,NA,NA,NA
"1411","07-02-19","C8","1","LA06_16",1,10,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.73,10,NA,NA,NA,NA,NA,NA,NA
"1412","07-02-19","D8","1","LA06_16",1,10,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.735,10,NA,NA,NA,NA,NA,NA,NA
"1413","07-02-19","E8","1","LA06_16",1,10,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.675,10,NA,NA,NA,NA,NA,NA,NA
"1414","07-02-19","F8","1","LA06_16",1,10,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.715,10,NA,NA,NA,NA,NA,NA,NA
"1415","07-02-19","G8","1","LA06_16",1,10,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.685,10,NA,NA,NA,NA,NA,NA,NA
"1416","07-02-19","H8","1","LA06_16",1,10,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.55,10,NA,NA,NA,NA,NA,NA,NA
"1417","07-02-19","C9","1","LA06_16",1,25,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.185,25,NA,NA,NA,NA,NA,NA,NA
"1418","07-02-19","D9","1","LA06_16",1,25,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.205,25,NA,NA,NA,NA,NA,NA,NA
"1419","07-02-19","E9","1","LA06_16",1,25,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA
"1420","07-02-19","F9","1","LA06_16",1,25,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.15,25,NA,NA,NA,NA,NA,NA,NA
"1421","07-02-19","G9","1","LA06_16",1,25,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.115,25,NA,NA,NA,NA,NA,NA,NA
"1422","07-02-19","H9","1","LA06_16",1,25,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.98,25,NA,NA,NA,NA,NA,NA,NA
"1423","07-02-19","C10","1","LA06_17",1,0,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.74,0,NA,NA,NA,NA,NA,NA,NA
"1424","07-02-19","D10","1","LA06_17",1,0,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.77,0,NA,NA,NA,NA,NA,NA,NA
"1425","07-02-19","E10","1","LA06_17",1,0,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.725,0,NA,NA,NA,NA,NA,NA,NA
"1426","07-02-19","F10","1","LA06_17",1,0,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.73,0,NA,NA,NA,NA,NA,NA,NA
"1427","07-02-19","G10","1","LA06_17",1,0,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.73,0,NA,NA,NA,NA,NA,NA,NA
"1428","07-02-19","H10","1","LA06_17",1,0,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.505,0,NA,NA,NA,NA,NA,NA,NA
"1429","07-02-19","C11","1","LA06_17",1,10,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.16,10,NA,NA,NA,NA,NA,NA,NA
"1430","07-02-19","D11","1","LA06_17",1,10,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.005,10,NA,NA,NA,NA,NA,NA,NA
"1431","07-02-19","E11","1","LA06_17",1,10,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.585,10,NA,NA,NA,NA,NA,NA,NA
"1432","07-02-19","F11","1","LA06_17",1,10,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.735,10,NA,NA,NA,NA,NA,NA,NA
"1433","07-02-19","G11","1","LA06_17",1,10,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.63,10,NA,NA,NA,NA,NA,NA,NA
"1434","07-02-19","H11","1","LA06_17",1,10,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.555,10,NA,NA,NA,NA,NA,NA,NA
"1435","07-02-19","C12","1","LA06_17",1,25,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.36,25,NA,NA,NA,NA,NA,NA,NA
"1436","07-02-19","D12","1","LA06_17",1,25,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.385,25,NA,NA,NA,NA,NA,NA,NA
"1437","07-02-19","E12","1","LA06_17",1,25,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.51,25,NA,NA,NA,NA,NA,NA,NA
"1438","07-02-19","F12","1","LA06_17",1,25,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.36,25,NA,NA,NA,NA,NA,NA,NA
"1439","07-02-19","G12","1","LA06_17",1,25,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.46,25,NA,NA,NA,NA,NA,NA,NA
"1440","07-02-19","H12","1","LA06_17",1,25,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.7,25,NA,NA,NA,NA,NA,NA,NA
"1441","07-02-19","C1","2","LA06_09",1,0,0,"amp, spec","mMOPS",NA,NA,2.321133386,NA,0.816147321,0.805,0,NA,NA,NA,NA,NA,NA,"0.81614732"
"1442","07-02-19","D1","2","LA06_09",1,0,16.875,"amp, spec","mMOPS",NA,NA,2.413754935,NA,0.790834821,0.51,0,NA,NA,NA,NA,NA,NA,"0.79083482"
"1443","07-02-19","E1","2","LA06_09",1,0,33.75,"amp, spec","mMOPS",NA,NA,1.403517031,NA,0.785410714,0.285,0,NA,NA,NA,NA,NA,NA,"0.78541071"
"1444","07-02-19","F1","2","LA06_09",1,0,67.5,"amp, spec","mMOPS",NA,NA,0.742118571,NA,0.73659375,0.265,0,NA,NA,NA,NA,NA,NA,"0.73659375"
"1445","07-02-19","G1","2","LA06_09",1,0,135,"amp, spec","mMOPS",NA,NA,0.530662451,NA,0.696816964,0.26,0,NA,NA,NA,NA,NA,NA,"0.69681696"
"1446","07-02-19","H1","2","LA06_09",1,0,270,"amp, spec","mMOPS",NA,NA,0.504626575,NA,0.619071429,0.24,0,NA,NA,NA,NA,NA,NA,"0.61907143"
"1447","07-02-19","C2","2","LA06_09",1,10,0,"amp, spec","mMOPS",NA,NA,2.468331606,NA,0.834227679,1.24,10,NA,NA,NA,NA,NA,NA,"0.83422768"
"1448","07-02-19","D2","2","LA06_09",1,10,16.875,"amp, spec","mMOPS",NA,NA,2.158447689,NA,0.816147321,0.99,10,NA,NA,NA,NA,NA,NA,"0.81614732"
"1449","07-02-19","E2","2","LA06_09",1,10,33.75,"amp, spec","mMOPS",NA,NA,1.020576334,NA,0.707665179,0.365,10,NA,NA,NA,NA,NA,NA,"0.70766518"
"1450","07-02-19","F2","2","LA06_09",1,10,67.5,"amp, spec","mMOPS",NA,NA,0.648950129,NA,0.646191964,0.345,10,NA,NA,NA,NA,NA,NA,"0.64619196"
"1451","07-02-19","G2","2","LA06_09",1,10,135,"amp, spec","mMOPS",NA,NA,0.471888213,NA,0.573870536,0.305,10,NA,NA,NA,NA,NA,NA,"0.57387054"
"1452","07-02-19","H2","2","LA06_09",1,10,270,"amp, spec","mMOPS",NA,NA,0.315539113,NA,0.403915179,0.22,10,NA,NA,NA,NA,NA,NA,"0.40391518"
"1453","07-02-19","C3","2","LA06_09",1,25,0,"amp, spec","mMOPS",NA,NA,NA,NA,0.073044643,0.045,25,NA,NA,NA,NA,NA,NA,"0.07304464"
"1454","07-02-19","D3","2","LA06_09",1,25,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,0.047732143,0.025,25,NA,NA,NA,NA,NA,NA,"0.04773214"
"1455","07-02-19","E3","2","LA06_09",1,25,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,0.051348214,0.035,25,NA,NA,NA,NA,NA,NA,"0.05134821"
"1456","07-02-19","F3","2","LA06_09",1,25,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,0.0405,0.025,25,NA,NA,NA,NA,NA,NA,"0.04050000"
"1457","07-02-19","G3","2","LA06_09",1,25,135,"amp, spec","mMOPS",NA,NA,NA,NA,0.035075893,0.025,25,NA,NA,NA,NA,NA,NA,"0.03507589"
"1458","07-02-19","H3","2","LA06_09",1,25,270,"amp, spec","mMOPS",NA,NA,NA,NA,0.029651786,0.03,25,NA,NA,NA,NA,NA,NA,"0.02965179"
"1459","07-02-19","C4","2","LA06_10",1,0,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.64,0,NA,NA,NA,NA,NA,NA,NA
"1460","07-02-19","D4","2","LA06_10",1,0,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.595,0,NA,NA,NA,NA,NA,NA,NA
"1461","07-02-19","E4","2","LA06_10",1,0,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.62,0,NA,NA,NA,NA,NA,NA,NA
"1462","07-02-19","F4","2","LA06_10",1,0,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.605,0,NA,NA,NA,NA,NA,NA,NA
"1463","07-02-19","G4","2","LA06_10",1,0,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.545,0,NA,NA,NA,NA,NA,NA,NA
"1464","07-02-19","H4","2","LA06_10",1,0,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.54,0,NA,NA,NA,NA,NA,NA,NA
"1465","07-02-19","C5","2","LA06_10",1,10,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.675,10,NA,NA,NA,NA,NA,NA,NA
"1466","07-02-19","D5","2","LA06_10",1,10,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.34,10,NA,NA,NA,NA,NA,NA,NA
"1467","07-02-19","E5","2","LA06_10",1,10,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.415,10,NA,NA,NA,NA,NA,NA,NA
"1468","07-02-19","F5","2","LA06_10",1,10,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.27,10,NA,NA,NA,NA,NA,NA,NA
"1469","07-02-19","G5","2","LA06_10",1,10,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.78,10,NA,NA,NA,NA,NA,NA,NA
"1470","07-02-19","H5","2","LA06_10",1,10,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.365,10,NA,NA,NA,NA,NA,NA,NA
"1471","07-02-19","C6","2","LA06_10",1,25,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.5,25,NA,NA,NA,NA,NA,NA,NA
"1472","07-02-19","D6","2","LA06_10",1,25,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.02,25,NA,NA,NA,NA,NA,NA,NA
"1473","07-02-19","E6","2","LA06_10",1,25,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.035,25,NA,NA,NA,NA,NA,NA,NA
"1474","07-02-19","F6","2","LA06_10",1,25,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.02,25,NA,NA,NA,NA,NA,NA,NA
"1475","07-02-19","G6","2","LA06_10",1,25,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.045,25,NA,NA,NA,NA,NA,NA,NA
"1476","07-02-19","H6","2","LA06_10",1,25,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.02,25,NA,NA,NA,NA,NA,NA,NA
"1477","07-02-19","C7","2","LA06_11",1,0,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.045,0,NA,NA,NA,NA,NA,NA,NA
"1478","07-02-19","D7","2","LA06_11",1,0,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.045,0,NA,NA,NA,NA,NA,NA,NA
"1479","07-02-19","E7","2","LA06_11",1,0,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.055,0,NA,NA,NA,NA,NA,NA,NA
"1480","07-02-19","F7","2","LA06_11",1,0,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.065,0,NA,NA,NA,NA,NA,NA,NA
"1481","07-02-19","G7","2","LA06_11",1,0,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.005,0,NA,NA,NA,NA,NA,NA,NA
"1482","07-02-19","H7","2","LA06_11",1,0,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.84,0,NA,NA,NA,NA,NA,NA,NA
"1483","07-02-19","C8","2","LA06_11",1,10,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.815,10,NA,NA,NA,NA,NA,NA,NA
"1484","07-02-19","D8","2","LA06_11",1,10,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.84,10,NA,NA,NA,NA,NA,NA,NA
"1485","07-02-19","E8","2","LA06_11",1,10,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.87,10,NA,NA,NA,NA,NA,NA,NA
"1486","07-02-19","F8","2","LA06_11",1,10,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.86,10,NA,NA,NA,NA,NA,NA,NA
"1487","07-02-19","G8","2","LA06_11",1,10,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.835,10,NA,NA,NA,NA,NA,NA,NA
"1488","07-02-19","H8","2","LA06_11",1,10,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.675,10,NA,NA,NA,NA,NA,NA,NA
"1489","07-02-19","C9","2","LA06_11",1,25,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.43,25,NA,NA,NA,NA,NA,NA,NA
"1490","07-02-19","D9","2","LA06_11",1,25,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.505,25,NA,NA,NA,NA,NA,NA,NA
"1491","07-02-19","E9","2","LA06_11",1,25,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.51,25,NA,NA,NA,NA,NA,NA,NA
"1492","07-02-19","F9","2","LA06_11",1,25,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.51,25,NA,NA,NA,NA,NA,NA,NA
"1493","07-02-19","G9","2","LA06_11",1,25,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.61,25,NA,NA,NA,NA,NA,NA,NA
"1494","07-02-19","H9","2","LA06_11",1,25,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.445,25,NA,NA,NA,NA,NA,NA,NA
"1495","07-02-19","C10","2","LA06_12",1,0,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.04,0,NA,NA,NA,NA,NA,NA,NA
"1496","07-02-19","D10","2","LA06_12",1,0,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.01,0,NA,NA,NA,NA,NA,NA,NA
"1497","07-02-19","E10","2","LA06_12",1,0,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA
"1498","07-02-19","F10","2","LA06_12",1,0,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.055,0,NA,NA,NA,NA,NA,NA,NA
"1499","07-02-19","G10","2","LA06_12",1,0,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.905,0,NA,NA,NA,NA,NA,NA,NA
"1500","07-02-19","H10","2","LA06_12",1,0,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.69,0,NA,NA,NA,NA,NA,NA,NA
"1501","07-02-19","C11","2","LA06_12",1,10,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.62,10,NA,NA,NA,NA,NA,NA,NA
"1502","07-02-19","D11","2","LA06_12",1,10,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.605,10,NA,NA,NA,NA,NA,NA,NA
"1503","07-02-19","E11","2","LA06_12",1,10,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.455,10,NA,NA,NA,NA,NA,NA,NA
"1504","07-02-19","F11","2","LA06_12",1,10,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.175,10,NA,NA,NA,NA,NA,NA,NA
"1505","07-02-19","G11","2","LA06_12",1,10,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,1.09,10,NA,NA,NA,NA,NA,NA,NA
"1506","07-02-19","H11","2","LA06_12",1,10,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.835,10,NA,NA,NA,NA,NA,NA,NA
"1507","07-02-19","C12","2","LA06_12",1,25,0,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.1,25,NA,NA,NA,NA,NA,NA,NA
"1508","07-02-19","D12","2","LA06_12",1,25,16.875,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.085,25,NA,NA,NA,NA,NA,NA,NA
"1509","07-02-19","E12","2","LA06_12",1,25,33.75,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.065,25,NA,NA,NA,NA,NA,NA,NA
"1510","07-02-19","F12","2","LA06_12",1,25,67.5,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.08,25,NA,NA,NA,NA,NA,NA,NA
"1511","07-02-19","G12","2","LA06_12",1,25,135,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.115,25,NA,NA,NA,NA,NA,NA,NA
"1512","07-02-19","H12","2","LA06_12",1,25,270,"amp, spec","mMOPS",NA,NA,NA,NA,NA,0.835,25,NA,NA,NA,NA,NA,NA,NA
"1513","07-02-19","C1","3","LA06_14",1,0,0,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.565,0,NA,NA,NA,NA,NA,NA,NA
"1514","07-02-19","D1","3","LA06_14",1,0,16.875,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.46,0,NA,NA,NA,NA,NA,NA,NA
"1515","07-02-19","E1","3","LA06_14",1,0,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.55,0,NA,NA,NA,NA,NA,NA,NA
"1516","07-02-19","F1","3","LA06_14",1,0,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.505,0,NA,NA,NA,NA,NA,NA,NA
"1517","07-02-19","G1","3","LA06_14",1,0,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.52,0,NA,NA,NA,NA,NA,NA,NA
"1518","07-02-19","H1","3","LA06_14",1,0,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.46,0,NA,NA,NA,NA,NA,NA,NA
"1519","07-02-19","C2","3","LA06_14",1,10,0,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.645,10,NA,NA,NA,NA,NA,NA,NA
"1520","07-02-19","D2","3","LA06_14",1,10,16.875,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.645,10,NA,NA,NA,NA,NA,NA,NA
"1521","07-02-19","E2","3","LA06_14",1,10,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.535,10,NA,NA,NA,NA,NA,NA,NA
"1522","07-02-19","F2","3","LA06_14",1,10,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.665,10,NA,NA,NA,NA,NA,NA,NA
"1523","07-02-19","G2","3","LA06_14",1,10,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.65,10,NA,NA,NA,NA,NA,NA,NA
"1524","07-02-19","H2","3","LA06_14",1,10,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.47,10,NA,NA,NA,NA,NA,NA,NA
"1525","07-02-19","C3","3","LA06_14",1,25,0,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,1.02,25,NA,NA,NA,NA,NA,NA,NA
"1526","07-02-19","D3","3","LA06_14",1,25,16.875,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.965,25,NA,NA,NA,NA,NA,NA,NA
"1527","07-02-19","E3","3","LA06_14",1,25,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,1.01,25,NA,NA,NA,NA,NA,NA,NA
"1528","07-02-19","F3","3","LA06_14",1,25,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,1.045,25,NA,NA,NA,NA,NA,NA,NA
"1529","07-02-19","G3","3","LA06_14",1,25,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,1.03,25,NA,NA,NA,NA,NA,NA,NA
"1530","07-02-19","H3","3","LA06_14",1,25,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.795,25,NA,NA,NA,NA,NA,NA,NA
"1531","07-02-19","C4","3","LA06_15",1,0,0,"amp, spec","mMOPS_AS",NA,NA,1.849080786,NA,0.976692769,0.71,0,NA,NA,NA,NA,NA,NA,"0.97669277"
"1532","07-02-19","D4","3","LA06_15",1,0,16.875,"amp, spec","mMOPS_AS",NA,NA,1.849080786,NA,1.059216261,0.645,0,NA,NA,NA,NA,NA,NA,"1.05921626"
"1533","07-02-19","E4","3","LA06_15",1,0,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA
"1534","07-02-19","F4","3","LA06_15",1,0,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA
"1535","07-02-19","G4","3","LA06_15",1,0,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA
"1536","07-02-19","H4","3","LA06_15",1,0,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.005,0,NA,NA,NA,NA,NA,NA,NA
"1537","07-02-19","C5","3","LA06_15",1,10,0,"amp, spec","mMOPS_AS",NA,NA,2.27923297,NA,1.238573498,0.82,10,NA,NA,NA,NA,NA,NA,"1.23857350"
"1538","07-02-19","D5","3","LA06_15",1,10,16.875,"amp, spec","mMOPS_AS",NA,NA,1.986916755,NA,1.210199645,0.685,10,NA,NA,NA,NA,NA,NA,"1.21019965"
"1539","07-02-19","E5","3","LA06_15",1,10,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,10,NA,NA,NA,NA,NA,NA,NA
"1540","07-02-19","F5","3","LA06_15",1,10,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.005,10,NA,NA,NA,NA,NA,NA,NA
"1541","07-02-19","G5","3","LA06_15",1,10,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,10,NA,NA,NA,NA,NA,NA,NA
"1542","07-02-19","H5","3","LA06_15",1,10,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,10,NA,NA,NA,NA,NA,NA,NA
"1543","07-02-19","C6","3","LA06_15",1,25,0,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.04,25,NA,NA,NA,NA,NA,NA,NA
"1544","07-02-19","D6","3","LA06_15",1,25,16.875,"amp, spec","mMOPS_AS",NA,NA,2.55,NA,0,0.725,25,NA,NA,NA,NA,NA,NA,"0.00000000"
"1545","07-02-19","E6","3","LA06_15",1,25,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,25,NA,NA,NA,NA,NA,NA,NA
"1546","07-02-19","F6","3","LA06_15",1,25,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.005,25,NA,NA,NA,NA,NA,NA,NA
"1547","07-02-19","G6","3","LA06_15",1,25,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,25,NA,NA,NA,NA,NA,NA,NA
"1548","07-02-19","H6","3","LA06_15",1,25,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.01,25,NA,NA,NA,NA,NA,NA,NA
"1549","07-02-19","C7","3","LA06_16",1,0,0,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.935,0,NA,NA,NA,NA,NA,NA,NA
"1550","07-02-19","D7","3","LA06_16",1,0,16.875,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.96,0,NA,NA,NA,NA,NA,NA,NA
"1551","07-02-19","E7","3","LA06_16",1,0,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.95,0,NA,NA,NA,NA,NA,NA,NA
"1552","07-02-19","F7","3","LA06_16",1,0,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.96,0,NA,NA,NA,NA,NA,NA,NA
"1553","07-02-19","G7","3","LA06_16",1,0,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.925,0,NA,NA,NA,NA,NA,NA,NA
"1554","07-02-19","H7","3","LA06_16",1,0,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.65,0,NA,NA,NA,NA,NA,NA,NA
"1555","07-02-19","C8","3","LA06_16",1,10,0,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.83,10,NA,NA,NA,NA,NA,NA,NA
"1556","07-02-19","D8","3","LA06_16",1,10,16.875,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.855,10,NA,NA,NA,NA,NA,NA,NA
"1557","07-02-19","E8","3","LA06_16",1,10,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.855,10,NA,NA,NA,NA,NA,NA,NA
"1558","07-02-19","F8","3","LA06_16",1,10,67.5,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.705,10,NA,NA,NA,NA,NA,NA,NA
"1559","07-02-19","G8","3","LA06_16",1,10,135,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.795,10,NA,NA,NA,NA,NA,NA,NA
"1560","07-02-19","H8","3","LA06_16",1,10,270,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.695,10,NA,NA,NA,NA,NA,NA,NA
"1561","07-02-19","C9","3","LA06_16",1,25,0,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.51,25,NA,NA,NA,NA,NA,NA,NA
"1562","07-02-19","D9","3","LA06_16",1,25,16.875,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.45,25,NA,NA,NA,NA,NA,NA,NA
"1563","07-02-19","E9","3","LA06_16",1,25,33.75,"amp, spec","mMOPS_AS",NA,NA,NA,NA,NA,0.415,25,NA,NA,NA,NA,NA,NA,NA
